first_author,effect_size_ID,study_ID,year_published,citation,journal,domain,taxa,common_name,scientific_name,scientific_name_OTL,development_stage,sex,includes_body_size,body_size,size unit,pop_source,temperature,BPA,BPA_unit,corrected_dose,time,time_day,trait,hierarchy,response,response_unit,mean_control,sd_control,se_control,n_control,mean_treat,sd_treat,se_treat,n_treat,mean_c_1,mean_t_1,lnRR,lnRR_direct,lnRR_variance,notes,Link
Zhang,1840,80,2014,,Chemosphere,Vertebrate,Fish,rare minnow,Gobiocypris rarus,Gobiocypris rarus,Adult,Female,1,0.966,g,captive,25,15,ug l,15,14 days,14,Growth,Organism,Body size,cm,37.23723724,1.87248736,1.081081081,3,38.7987988,1.248324906,0.720720721,3,38.23723724,39.7987988,0.040026893,0.040026893,0.043617005,,
Zhang,1841,80,2014,,Chemosphere,Vertebrate,Fish,rare minnow,Gobiocypris rarus,Gobiocypris rarus,Adult,Female,1,0.966,g,captive,25,50,ug l,50,14 days,14,Growth,Organism,Body size,cm,37.23723724,1.87248736,1.081081081,3,37.23723724,2.704703964,1.561561562,3,38.23723724,38.23723724,0,0,0.094337642,,
Zhang,1842,80,2014,,Chemosphere,Vertebrate,Fish,rare minnow,Gobiocypris rarus,Gobiocypris rarus,Adult,Female,1,0.966,g,captive,25,5,ug l,5,35 days,35,Growth,Organism,Body size,cm,37.83783784,1.664433208,0.960960961,3,37.23723724,2.080541511,1.201201201,3,38.83783784,38.23723724,-0.015585136,-0.015585136,0.061512023,,
Zhang,1843,80,2014,,Chemosphere,Vertebrate,Fish,rare minnow,Gobiocypris rarus,Gobiocypris rarus,Adult,Female,1,0.966,g,captive,25,15,ug l,15,35 days,35,Growth,Organism,Body size,cm,37.83783784,1.664433208,0.960960961,3,36.75675676,1.456379057,0.840840841,3,38.83783784,37.75675676,-0.028230527,-0.028230527,0.042502444,,
Zhang,1844,80,2014,,Chemosphere,Vertebrate,Fish,rare minnow,Gobiocypris rarus,Gobiocypris rarus,Adult,Female,1,0.966,g,captive,25,50,ug l,50,35 days,35,Growth,Organism,Body size,cm,37.83783784,1.664433208,0.960960961,3,37.83783784,1.87248736,1.081081081,3,38.83783784,38.83783784,0,0,0.05386969,,
Zhang,1845,80,2014,,Chemosphere,Vertebrate,Fish,rare minnow,Gobiocypris rarus,Gobiocypris rarus,Adult,Female,1,0.966,g,captive,25,5,ug l,5,14 days,14,Growth,Organism,Body size,g,0.98691589,0.129499126,0.074766355,3,0.94953271,0.103599301,0.059813084,3,1.98691589,1.94953271,-0.018993925,-0.018993925,0.004648518,,
Zhang,1846,80,2014,,Chemosphere,Vertebrate,Fish,rare minnow,Gobiocypris rarus,Gobiocypris rarus,Adult,Female,1,0.966,g,captive,25,15,ug l,15,14 days,14,Growth,Organism,Body size,g,0.98691589,0.129499126,0.074766355,3,1.12523364,0.148923995,0.085981308,3,1.98691589,2.12523364,0.067298112,0.067298112,0.006291985,,
Zhang,1847,80,2014,,Chemosphere,Vertebrate,Fish,rare minnow,Gobiocypris rarus,Gobiocypris rarus,Adult,Female,1,0.966,g,captive,25,50,ug l,50,14 days,14,Growth,Organism,Body size,g,0.98691589,0.129499126,0.074766355,3,1.00186916,0.168348864,0.097196262,3,1.98691589,2.00186916,0.007497692,0.007497692,0.007532556,,
Zhang,1848,80,2014,,Chemosphere,Vertebrate,Fish,rare minnow,Gobiocypris rarus,Gobiocypris rarus,Adult,Female,1,0.966,g,captive,25,5,ug l,5,35 days,35,Growth,Organism,Body size,g,1.00934579,0.135974082,0.078504673,3,0.97570093,0.200723645,0.11588785,3,2.00934579,1.97570093,-0.016885955,-0.016885955,0.009864744,,
Zhang,1849,80,2014,,Chemosphere,Vertebrate,Fish,rare minnow,Gobiocypris rarus,Gobiocypris rarus,Adult,Female,1,0.966,g,captive,25,15,ug l,15,35 days,35,Growth,Organism,Body size,g,1.00934579,0.135974082,0.078504673,3,0.96074766,0.084174432,0.048598131,3,2.00934579,1.96074766,-0.024483332,-0.024483332,0.004271689,,
Zhang,1850,80,2014,,Chemosphere,Vertebrate,Fish,rare minnow,Gobiocypris rarus,Gobiocypris rarus,Adult,Female,1,0.966,g,captive,25,50,ug l,50,35 days,35,Growth,Organism,Body size,g,1.00934579,0.135974082,0.078504673,3,0.96448598,0.213673558,0.123364486,3,2.00934579,1.96448598,-0.022578568,-0.022578568,0.01081412,,
Zhang,1851,80,2014,,Chemosphere,Vertebrate,Fish,rare minnow,Gobiocypris rarus,Gobiocypris rarus,Adult,Female,1,0.966,g,captive,25,5,ug l,5,14 days,14,Reproduction,Organ,Gonad mass,g,0.0581571,0.010360908,0.005981873,3,0.0518429,0.009785302,0.005649547,3,1.0581571,1.0518429,-0.005985042,-0.005985042,6.42E-05,,
Zhang,1852,80,2014,,Chemosphere,Vertebrate,Fish,rare minnow,Gobiocypris rarus,Gobiocypris rarus,Adult,Female,1,0.966,g,captive,25,15,ug l,15,14 days,14,Reproduction,Organ,Gonad mass,g,0.0581571,0.010360908,0.005981873,3,0.09238671,0.014965756,0.008640483,3,1.0581571,1.09238671,0.031836135,0.031836135,0.00010216,,
Zhang,1853,80,2014,,Chemosphere,Vertebrate,Fish,rare minnow,Gobiocypris rarus,Gobiocypris rarus,Adult,Female,1,0.966,g,captive,25,50,ug l,50,14 days,14,Reproduction,Organ,Gonad mass,g,0.0581571,0.010360908,0.005981873,3,0.06812689,0.025326664,0.014622356,3,1.0581571,1.06812689,0.009377734,0.009377734,0.000233992,,
Zhang,1854,80,2014,,Chemosphere,Vertebrate,Fish,rare minnow,Gobiocypris rarus,Gobiocypris rarus,Adult,Female,1,0.966,g,captive,25,5,ug l,5,35 days,35,Reproduction,Organ,Gonad mass,g,0.05383686,0.01726818,0.009969789,3,0.05317221,0.012663332,0.007311178,3,1.05383686,1.05317221,-0.000630894,-0.000630894,0.000145073,,
Zhang,1855,80,2014,,Chemosphere,Vertebrate,Fish,rare minnow,Gobiocypris rarus,Gobiocypris rarus,Adult,Female,1,0.966,g,captive,25,15,ug l,15,35 days,35,Reproduction,Organ,Gonad mass,g,0.05383686,0.01726818,0.009969789,3,0.09438066,0.023599846,0.013625378,3,1.05383686,1.09438066,0.03775094,0.03775094,0.000263959,,
Zhang,1856,80,2014,,Chemosphere,Vertebrate,Fish,rare minnow,Gobiocypris rarus,Gobiocypris rarus,Adult,Female,1,0.966,g,captive,25,50,ug l,50,35 days,35,Reproduction,Organ,Gonad mass,g,0.05383686,0.01726818,0.009969789,3,0.04021148,0.006907272,0.003987915,3,1.05383686,1.04021148,-0.013013618,-0.013013618,0.000109608,,
Guan,1857,81,2016,Effects of bisphenol A on lipid metabolism in rare minnow Gobiocypris rarus,Comparative Biochemistry and Physiology Part C: Toxicology & Pharmacology,Vertebrate,Fish,rare minnow,Gobiocypris rarus,Gobiocypris rarus,Adult,Female,1,1.12,g,captive,25,15,ug l,15,28 days,28,Growth,Organism,Body size,cm,4.87,0.692820323,0.08,75,4.83,0.779422863,0.09,75,5.87,5.83,-0.006837633,-0.006837633,0.002479655,,https://www.sciencedirect.com/science/article/pii/S1532045615001374
Guan,1858,81,2016,,Comparative Biochemistry and Physiology Part C: Toxicology & Pharmacology,Vertebrate,Fish,rare minnow,Gobiocypris rarus,Gobiocypris rarus,Adult,Male,1,1.04,g,captive,25,15,ug l,15,28 days,28,Growth,Organism,Body size,cm,4.85,0.519615242,0.06,75,4.63,1.039230485,0.12,75,5.85,5.63,-0.038332219,-0.038332219,0.003173111,,
Guan,1859,81,2016,,Comparative Biochemistry and Physiology Part C: Toxicology & Pharmacology,Vertebrate,Fish,rare minnow,Gobiocypris rarus,Gobiocypris rarus,Adult,Female,1,1.12,g,captive,25,15,ug l,15,28 days,28,Growth,Organism,Body size,g,1.12,0.519615242,0.06,75,1.13,0.692820323,0.08,75,2.12,2.13,0.004705891,0.004705891,0.004702808,,
Guan,1860,81,2016,,Comparative Biochemistry and Physiology Part C: Toxicology & Pharmacology,Vertebrate,Fish,rare minnow,Gobiocypris rarus,Gobiocypris rarus,Adult,Male,1,1.04,g,captive,25,15,ug l,15,28 days,28,Growth,Organism,Body size,g,1.04,0.346410162,0.04,75,0.9,0.692820323,0.08,75,2.04,1.9,-0.071095922,-0.071095922,0.004152735,,
Guan,1861,81,2016,,Comparative Biochemistry and Physiology Part C: Toxicology & Pharmacology,Vertebrate,Fish,rare minnow,Gobiocypris rarus,Gobiocypris rarus,Adult,Female,1,1.12,g,captive,25,15,ug l,15,28 days,28,Energy metabolism,Organ,Hepatosomatic index,,0.76,0.346410162,0.04,75,0.7,0.259807621,0.03,75,1.76,1.7,-0.034685558,-0.034685558,0.001438503,,
Santangeli,1862,82,2018,Effects of diethylene glycol dibenzoate and Bisphenol A on the lipid metabolism of Danio rerio,Science of The Total Environment,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Adult,Female,0,,,captive,28,5,ug l,5,21 days,21,Energy metabolism,Organ,Hepatosomatic index,,0.007659574,0.005106383,0.00161478,10,0.036,0.020425532,0.00645912,10,1.007659574,1.036,0.027736755,0.027736755,4.29E-05,,https://www.sciencedirect.com/science/article/pii/S0048969718314694
Santangeli,1863,82,2018,,Science of The Total Environment,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Adult,Female,0,,,captive,28,10,ug l,10,21 days,21,Energy metabolism,Organ,Hepatosomatic index,,0.007659574,0.005106383,0.00161478,10,0.007659574,0.005106383,0.00161478,10,1.007659574,1.007659574,0,0,5.18E-06,,
Santangeli,1864,82,2018,,Science of The Total Environment,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Adult,Female,0,,,captive,28,20,ug l,20,21 days,21,Energy metabolism,Organ,Hepatosomatic index,,0.007659574,0.005106383,0.00161478,10,0.006638298,0.002042553,0.000645912,10,1.007659574,1.006638298,-0.001014027,-0.001014027,3.00E-06,,
Sun,1865,83,2019,"Concentration-dependent effects of 17?-estradiol and bisphenol A on lipid deposition, inflammation and antioxidant response in male zebrafish (Danio rerio)",Chemosphere,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Adult,Male,1,0.319,g,captive,27,100,ug l,100,6 weeks,42,Growth,Organism,Body size,g,0.4378531,0.0195712,0.01129944,3,0.4926554,0.02446399,0.01412429,3,1.4378531,1.4926554,0.037405583,0.037405583,0.000222449,,https://www.sciencedirect.com/science/article/pii/S0045653519316431
Sun,1866,83,2019,,Chemosphere,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Adult,Male,1,0.319,g,captive,27,2000,ug l,2000,6 weeks,42,Growth,Organism,Body size,g,0.4378531,0.0195712,0.01129944,3,0.4937853,0.01761408,0.01016949,3,1.4378531,1.4937853,0.03816227,0.03816227,0.00015803,,
Sun,1867,83,2019,,Chemosphere,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Adult,Male,1,0.319,g,captive,27,100,ug l,100,6 weeks,42,Energy metabolism,Organism,O2 consumption,mg h g,2.6233184,0.23301132,0.13452915,3,3.1076233,0.13980679,0.08071749,3,3.6233184,4.1076233,0.125454298,0.125454298,0.006581046,,
Sun,1868,83,2019,,Chemosphere,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Adult,Male,1,0.319,g,captive,27,2000,ug l,2000,6 weeks,42,Energy metabolism,Organism,O2 consumption,mg h g,2.6233184,0.23301132,0.13452915,3,3.0403587,0.02330113,0.01345291,3,3.6233184,4.0403587,0.108943184,0.108943184,0.005039687,,
Sun,1869,83,2019,,Chemosphere,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Adult,Male,1,0.319,g,captive,27,100,ug l,100,6 weeks,42,Reproduction,Organ,Gonad mass,%,1.9052133,0.06567017,0.03791469,3,1.4312796,0.1149228,0.06635071,3,2.9052133,2.4312796,-0.17808911,-0.17808911,0.002305549,gonadosomatic index,
Sun,1870,83,2019,,Chemosphere,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Adult,Male,1,0.319,g,captive,27,2000,ug l,2000,6 weeks,42,Reproduction,Organ,Gonad mass,%,1.9052133,0.06567017,0.03791469,3,1.563981,0.08208772,0.04739336,3,2.9052133,2.563981,-0.124945684,-0.124945684,0.001370841,gonadosomatic index,
Sun,1871,83,2019,,Chemosphere,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Adult,Male,1,0.319,g,captive,27,100,ug l,100,6 weeks,42,Reproduction,Cellular,Sperm concentration,%,54.9618321,0.79330571,0.45801527,3,17.4045802,2.37991714,1.3740458,3,55.9618321,18.4045802,-1.112070331,-1.112070331,0.106331852,,
Sun,1872,83,2019,,Chemosphere,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Adult,Male,1,0.319,g,captive,27,2000,ug l,2000,6 weeks,42,Reproduction,Cellular,Sperm concentration,%,54.9618321,0.79330571,0.45801527,3,26.5648855,1.58661143,0.91603053,3,55.9618321,27.5648855,-0.708127191,-0.708127191,0.034189926,,
Sun,1873,83,2019,,Chemosphere,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Adult,Male,1,0.319,g,captive,27,100,ug l,100,6 weeks,42,Energy metabolism,Cellular,Catalase activity,U mg,57.0403587,6.8349987,3.94618834,3,48.7892377,4.34954463,2.51121076,3,58.0403587,49.7892377,-0.153339758,-0.153339758,0.394960483,,
Sun,1874,83,2019,,Chemosphere,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Adult,Male,1,0.319,g,captive,27,2000,ug l,2000,6 weeks,42,Energy metabolism,Cellular,Catalase activity,U mg,57.0403587,6.8349987,3.94618834,3,71.7488789,1.24272704,0.71748879,3,58.0403587,72.7488789,0.225874887,0.225874887,0.275379263,,
Xu,1875,84,2013,The impact of endocrine?disrupting chemicals on oxidative stress and innate immune response in zebrafish embryos,Environmental Toxicology and Chemistry,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Embryo,NA,0,,,captive,28,0.1,ug l,0.1,,,Abnormality & damage,Cellular,ROS production,%,100,8.336073,4.812834,3,102.03209,3.334429,1.925134,3,101,103.03209,0.019919976,-0.019919976,0.265311032,,https://setac.onlinelibrary.wiley.com/doi/full/10.1002/etc.2245
Xu,1876,84,2013,,Environmental Toxicology and Chemistry,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Embryo,NA,0,,,captive,28,1,ug l,1,,,Abnormality & damage,Cellular,ROS production,%,100,8.336073,4.812834,3,108.77005,5.001644,2.887701,3,101,109.77005,0.083267206,-0.083267206,0.305306513,,
Xu,1877,84,2013,,Environmental Toxicology and Chemistry,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Embryo,NA,0,,,captive,28,10,ug l,10,,,Abnormality & damage,Cellular,ROS production,%,100,8.336073,4.812834,3,115.50802,3.334429,1.925134,3,101,116.50802,0.142839595,-0.142839595,0.261150469,,
Xu,1878,84,2013,,Environmental Toxicology and Chemistry,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Embryo,NA,0,,,captive,28,100,ug l,100,,,Abnormality & damage,Cellular,ROS production,%,100,8.336073,4.812834,3,148.23529,16.672147,9.625668,3,101,149.23529,0.390403671,-0.390403671,0.850195436,,
Xu,1879,84,2013,,Environmental Toxicology and Chemistry,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Embryo,NA,0,,,captive,28,1000,ug l,1000,,,Abnormality & damage,Cellular,ROS production,%,100,8.336073,4.812834,3,168.4492,13.337717,7.700535,3,101,169.4492,0.51743266,-0.51743266,0.579287262,,
Yang,1880,85,2015,The In Vitro Immune Modulatory Effect of Bisphenol A on Fish Macrophages via Estrogen Receptor ? and Nuclear Factor-?B Signaling,Environmental Science & Technology,Vertebrate,Fish,red common carp,Cyprinus carpio,Cyprinus carpio carpio,Adult,Both,1,400,g,captive,26,0.1,ug l,0.1,6 h,0.25,Abnormality & damage,Cellular,ROS production,%,100.67797,7.47302,3.050847,6,109.15254,10.794362,4.40678,6,101.67797,110.15254,0.08005547,-0.08005547,0.267839015,,https://pubs.acs.org/doi/abs/10.1021/es505163v
Yang,1881,85,2015,,Environmental Science & Technology,Vertebrate,Fish,red common carp,Cyprinus carpio,Cyprinus carpio carpio,Adult,Both,1,400,g,captive,26,1,ug l,1,6 h,0.25,Abnormality & damage,Cellular,ROS production,%,100.67797,7.47302,3.050847,6,116.61017,15.776375,6.440678,6,101.67797,117.61017,0.145564849,-0.145564849,0.444251127,,
Yang,1882,85,2015,,Environmental Science & Technology,Vertebrate,Fish,red common carp,Cyprinus carpio,Cyprinus carpio carpio,Adult,Both,1,400,g,captive,26,10,ug l,10,6 h,0.25,Abnormality & damage,Cellular,ROS production,%,100.67797,7.47302,3.050847,6,117.28814,16.60671,6.779661,6,101.67797,118.28814,0.15131285,-0.15131285,0.480115594,,
Yang,1883,85,2015,,Environmental Science & Technology,Vertebrate,Fish,red common carp,Cyprinus carpio,Cyprinus carpio carpio,Adult,Both,1,400,g,captive,26,100,ug l,100,6 h,0.25,Abnormality & damage,Cellular,ROS production,%,100.67797,7.47302,3.050847,6,119.66102,14.946039,6.101695,6,101.67797,120.66102,0.171174464,-0.171174464,0.400096676,,
Yang,1884,85,2015,,Environmental Science & Technology,Vertebrate,Fish,red common carp,Cyprinus carpio,Cyprinus carpio carpio,Adult,Both,1,400,g,captive,26,1000,ug l,1000,6 h,0.25,Abnormality & damage,Cellular,ROS production,%,100.67797,7.47302,3.050847,6,120,12.455033,5.084746,6,101.67797,121,0.173979884,-0.173979884,0.305215408,,
Yang,1885,85,2015,,Environmental Science & Technology,Vertebrate,Fish,red common carp,Cyprinus carpio,Cyprinus carpio carpio,Adult,Both,1,400,g,captive,26,10000,ug l,10000,6 h,0.25,Abnormality & damage,Cellular,ROS production,%,100.67797,7.47302,3.050847,6,121.01695,9.964026,4.067797,6,101.67797,122.01695,0.182349307,-0.182349307,0.22715274,,
Segundo,1886,86,2013,Gene expression responses for detecting sublethal effects of xenobiotics and whole effluents on a Xenopus laevis embryo assay,Environmental Toxicology and Chemistry,Vertebrate,Amphibians,african-clawed frog,Xenopus laevis,Xenopus laevis,Embryo,NA,0,,,captive,24,3,mg l,3000,96 h,4,Growth,Organism,Body size,mm,11,0.9,,3,10.6,0.9,,3,12,11.6,-0.033901552,-0.033901552,0.045775862,,https://setac.onlinelibrary.wiley.com/doi/full/10.1002/etc.2267
Segundo,1887,86,2013,,Environmental Toxicology and Chemistry,Vertebrate,Amphibians,african-clawed frog,Xenopus laevis,Xenopus laevis,Embryo,NA,0,,,captive,24,6,mg l,6000,96 h,4,Growth,Organism,Body size,mm,11,0.9,,3,9.1,1.1,,3,12,10.1,-0.172371226,-0.172371226,0.062433993,,
Segundo,1888,86,2013,,Environmental Toxicology and Chemistry,Vertebrate,Amphibians,african-clawed frog,Xenopus laevis,Xenopus laevis,Embryo,NA,0,,,captive,24,3,mg l,3000,96 h,4,Survival,Organism,Survival,%,93.7,,,1,85.4,,,1,94.7,86.4,-0.091726324,-0.091726324,0,no variation,
Segundo,1889,86,2013,,Environmental Toxicology and Chemistry,Vertebrate,Amphibians,african-clawed frog,Xenopus laevis,Xenopus laevis,Embryo,NA,0,,,captive,24,6,mg l,6000,96 h,4,Survival,Organism,Survival,%,93.7,,,1,93.7,,,1,94.7,94.7,0,0,0,no variation,
Segundo,1890,86,2013,,Environmental Toxicology and Chemistry,Vertebrate,Amphibians,african-clawed frog,Xenopus laevis,Xenopus laevis,Embryo,NA,0,,,captive,24,12,mg l,12000,96 h,4,Survival,Organism,Survival,%,93.7,,,1,0,,,1,94.7,1,-4.550714,-4.550714,0,no variation,
Segundo,1891,86,2013,,Environmental Toxicology and Chemistry,Vertebrate,Amphibians,african-clawed frog,Xenopus laevis,Xenopus laevis,Embryo,NA,0,,,captive,24,3,mg l,3000,96 h,4,Abnormality & damage,Organism,Deformity,%,13.3,,,1,17.1,,,1,14.3,18.1,0.235652401,-0.235652401,0,no variation,
Segundo,1892,86,2013,,Environmental Toxicology and Chemistry,Vertebrate,Amphibians,african-clawed frog,Xenopus laevis,Xenopus laevis,Embryo,NA,0,,,captive,24,6,mg l,6000,96 h,4,Abnormality & damage,Organism,Deformity,%,13.3,,,1,55.6,,,1,14.3,56.6,1.375749448,-1.375749448,0,no variation,
Saiyood,1893,87,2013,"Phytoremediation of Bisphenol A and Total Dissolved Solids by the Mangrove Plant, Bruguiera Gymnorhiza",International Journal of Phytoremediation,Autotroph,Angiosperms,black mangrove,Bruguiera gymnorhiza,Bruguiera gymnorhiza,NA,NA,1,40,g,captive,,5,mg l,5000,28 days,28,Survival,Organism,Survival,%,100,,,1,100,,,1,101,101,0,0,0,no variation,https://www.tandfonline.com/doi/full/10.1080/15226514.2012.716096
Saiyood,1894,87,2013,,International Journal of Phytoremediation,Autotroph,Angiosperms,black mangrove,Bruguiera gymnorhiza,Bruguiera gymnorhiza,NA,NA,1,40,g,captive,,10,mg l,10000,28 days,28,Survival,Organism,Survival,%,100,,,1,100,,,1,101,101,0,0,0,no variation,
Saiyood,1895,87,2013,,International Journal of Phytoremediation,Autotroph,Angiosperms,black mangrove,Bruguiera gymnorhiza,Bruguiera gymnorhiza,NA,NA,1,40,g,captive,,20,mg l,20000,28 days,28,Survival,Organism,Survival,%,100,,,1,90,,,1,101,91,-0.10426101,-0.10426101,0,no variation,
Saiyood,1896,87,2013,,International Journal of Phytoremediation,Autotroph,Angiosperms,black mangrove,Bruguiera gymnorhiza,Bruguiera gymnorhiza,NA,NA,1,40,g,captive,,30,mg l,30000,28 days,28,Survival,Organism,Survival,%,100,,,1,80,,,1,101,81,-0.220671362,-0.220671362,0,no variation,
Saiyood,1897,87,2013,,International Journal of Phytoremediation,Autotroph,Angiosperms,black mangrove,Bruguiera gymnorhiza,Bruguiera gymnorhiza,NA,NA,1,40,g,captive,,45,mg l,45000,28 days,28,Survival,Organism,Survival,%,100,,,1,60,,,1,101,61,-0.504246653,-0.504246653,0,no variation,
Saiyood,1898,87,2013,,International Journal of Phytoremediation,Autotroph,Angiosperms,black mangrove,Bruguiera gymnorhiza,Bruguiera gymnorhiza,NA,NA,1,40,g,captive,,60,mg l,60000,28 days,28,Survival,Organism,Survival,%,100,,,1,0,,,1,101,1,-4.615120517,-4.615120517,0,no variation,
Yaghoobi,1899,88,2017,Hematological changes in yellowfin seabream (Acanthopagrus latus) following chronic exposure to bisphenol A,Comparative Clinical Pathology,Vertebrate,Fish,seabream,Acanthopagrus latus,Acanthopagrus latus,Juvenile,NA,1,25.66,g,captive,24,1,ug g,1000,14 days,14,Cardiovascular,Cellular,Blood cell count,10^6 mm,1.73,0.02,0.01,4,1.63,0.02,0.01,4,2.73,2.63,-0.037317763,-0.037317763,7.47E-05,,https://link.springer.com/article/10.1007/s00580-017-2530-3
Yaghoobi,1900,88,2017,,Comparative Clinical Pathology,Vertebrate,Fish,seabream,Acanthopagrus latus,Acanthopagrus latus,Juvenile,NA,1,25.66,g,captive,24,5,ug g,5000,14 days,14,Cardiovascular,Cellular,Blood cell count,10^6 mm,1.73,0.02,0.01,4,1.6,0.06,0.03,4,2.73,2.6,-0.048790164,-0.048790164,0.000382784,,
Yaghoobi,1901,88,2017,,Comparative Clinical Pathology,Vertebrate,Fish,seabream,Acanthopagrus latus,Acanthopagrus latus,Juvenile,NA,1,25.66,g,captive,24,10,ug g,10000,14 days,14,Cardiovascular,Cellular,Blood cell count,10^6 mm,1.73,0.02,0.01,4,1.54,0.04,0.02,4,2.73,2.54,-0.072137528,-0.072137528,0.00019411,,
Yaghoobi,1902,88,2017,,Comparative Clinical Pathology,Vertebrate,Fish,seabream,Acanthopagrus latus,Acanthopagrus latus,Juvenile,NA,1,25.66,g,captive,24,50,ug g,50000,14 days,14,Cardiovascular,Cellular,Blood cell count,10^6 mm,1.73,0.02,0.01,4,1.48,0.02,0.01,4,2.73,2.48,-0.096043049,-0.096043049,7.70E-05,,
Yaghoobi,1903,88,2017,,Comparative Clinical Pathology,Vertebrate,Fish,seabream,Acanthopagrus latus,Acanthopagrus latus,Juvenile,NA,1,25.66,g,captive,24,1,ug g,1000,21 days,21,Cardiovascular,Cellular,Blood cell count,10^6 mm,1.71,0.02,0.01,4,1.6,0.02,0.01,4,2.71,2.6,-0.04143719,-0.04143719,7.54E-05,,
Yaghoobi,1904,88,2017,,Comparative Clinical Pathology,Vertebrate,Fish,seabream,Acanthopagrus latus,Acanthopagrus latus,Juvenile,NA,1,25.66,g,captive,24,5,ug g,5000,21 days,21,Cardiovascular,Cellular,Blood cell count,10^6 mm,1.71,0.02,0.01,4,1.58,0.06,0.03,4,2.71,2.58,-0.049159236,-0.049159236,0.000385738,,
Yaghoobi,1905,88,2017,,Comparative Clinical Pathology,Vertebrate,Fish,seabream,Acanthopagrus latus,Acanthopagrus latus,Juvenile,NA,1,25.66,g,captive,24,10,ug g,10000,21 days,21,Cardiovascular,Cellular,Blood cell count,10^6 mm,1.71,0.02,0.01,4,1.53,0.04,0.02,4,2.71,2.53,-0.068729332,-0.068729332,0.000195003,,
Yaghoobi,1906,88,2017,,Comparative Clinical Pathology,Vertebrate,Fish,seabream,Acanthopagrus latus,Acanthopagrus latus,Juvenile,NA,1,25.66,g,captive,24,50,ug g,50000,21 days,21,Cardiovascular,Cellular,Blood cell count,10^6 mm,1.71,0.02,0.01,4,1.4,0.02,0.01,4,2.71,2.4,-0.121479898,-0.121479898,7.86E-05,,
Yaghoobi,1907,88,2017,,Comparative Clinical Pathology,Vertebrate,Fish,seabream,Acanthopagrus latus,Acanthopagrus latus,Juvenile,NA,1,25.66,g,captive,24,1,ug g,1000,14 days,14,Cardiovascular,Cellular,Haematocrit,%,25,1.4,0.7,4,24.33,1.14,0.57,4,26,25.33,-0.026107074,-0.026107074,0.031672842,,
Yaghoobi,1908,88,2017,,Comparative Clinical Pathology,Vertebrate,Fish,seabream,Acanthopagrus latus,Acanthopagrus latus,Juvenile,NA,1,25.66,g,captive,24,5,ug g,5000,14 days,14,Cardiovascular,Cellular,Haematocrit,%,25,1.4,0.7,4,23.33,1.14,0.57,4,26,24.33,-0.066386381,-0.066386381,0.032200038,,
Yaghoobi,1909,88,2017,,Comparative Clinical Pathology,Vertebrate,Fish,seabream,Acanthopagrus latus,Acanthopagrus latus,Juvenile,NA,1,25.66,g,captive,24,10,ug g,10000,14 days,14,Cardiovascular,Cellular,Haematocrit,%,25,1.4,0.7,4,20.33,1.14,0.57,4,26,21.33,-0.197982006,-0.197982006,0.034078221,,
Yaghoobi,1910,88,2017,,Comparative Clinical Pathology,Vertebrate,Fish,seabream,Acanthopagrus latus,Acanthopagrus latus,Juvenile,NA,1,25.66,g,captive,24,50,ug g,50000,14 days,14,Cardiovascular,Cellular,Haematocrit,%,25,1.4,0.7,4,20.33,1.14,0.57,4,26,21.33,-0.197982006,-0.197982006,0.034078221,,
Yaghoobi,1911,88,2017,,Comparative Clinical Pathology,Vertebrate,Fish,seabream,Acanthopagrus latus,Acanthopagrus latus,Juvenile,NA,1,25.66,g,captive,24,1,ug g,1000,21 days,21,Cardiovascular,Cellular,Haematocrit,%,23.5,1,0.5,4,21.75,0.56,0.28,4,24.5,22.75,-0.074107972,-0.074107972,0.013650235,,
Yaghoobi,1912,88,2017,,Comparative Clinical Pathology,Vertebrate,Fish,seabream,Acanthopagrus latus,Acanthopagrus latus,Juvenile,NA,1,25.66,g,captive,24,5,ug g,5000,21 days,21,Cardiovascular,Cellular,Haematocrit,%,23.5,1,0.5,4,21.5,1.14,0.57,4,24.5,22.5,-0.085157808,-0.085157808,0.024644082,,
