paper_ID,country,area,taxa,common_name,scientific_name,trophic_level,food_type,environment,tissue,data,BPA,unit,DL,censored,BPA_zero,estimated_BPA,estimated_BPA_2,sample_size,citation,link
31,Poland,Gulf of Gdansk,Plankton,phytoplankton,,Primary producer,Autotroph,marine,whole sample,min,10,ng g,0.8,FALSE,10,10,10,,Staniszewska et al (2017),
31,Poland,Gulf of Gdansk,Plankton,phytoplankton,,Primary producer,Autotroph,marine,whole sample,max,750,ng g,0.8,FALSE,750,750,750,,Staniszewska et al (2017),
31,Poland,Gulf of Gdansk,Plankton,phytoplankton,,Primary producer,Autotroph,marine,whole sample,mean,190,ng g,0.8,FALSE,190,190,190,,Staniszewska et al (2017),
31,Poland,Gulf of Gdansk,Plankton,phytoplankton,,Primary producer,Autotroph,marine,whole sample,min,10,ng g,0.8,FALSE,10,10,10,,Staniszewska et al (2017),
31,Poland,Gulf of Gdansk,Plankton,phytoplankton,,Primary producer,Autotroph,marine,whole sample,max,550,ng g,0.8,FALSE,550,550,550,,Staniszewska et al (2017),
31,Poland,Gulf of Gdansk,Molluscs,Bay mussel ,Mytilus_trossulus,Primary consumer,Planktivore,marine,muscle,mean,30,ng g,0.8,FALSE,30,30,30,,Staniszewska et al (2017),
31,Poland,Gulf of Gdansk,Molluscs,Bay mussel ,Mytilus_trossulus,Primary consumer,Planktivore,marine,muscle,min,10,ng g,0.8,FALSE,10,10,10,,Staniszewska et al (2017),
31,Poland,Gulf of Gdansk,Molluscs,Bay mussel ,Mytilus_trossulus,Primary consumer,Planktivore,marine,muscle,max,50,ng g,0.8,FALSE,50,50,50,,Staniszewska et al (2017),
31,Poland,Gulf of Gdansk,Molluscs,Bay mussel ,Mytilus_trossulus,Primary consumer,Planktivore,marine,muscle,mean,75,ng g,0.8,FALSE,75,75,75,,Staniszewska et al (2017),
31,Poland,Gulf of Gdansk,Molluscs,Bay mussel ,Mytilus_trossulus,Primary consumer,Planktivore,marine,muscle,min,55,ng g,0.8,FALSE,55,55,55,,Staniszewska et al (2017),
31,Poland,Gulf of Gdansk,Molluscs,Bay mussel ,Mytilus_trossulus,Primary consumer,Planktivore,marine,muscle,max,220,ng g,0.8,FALSE,220,220,220,,Staniszewska et al (2017),
31,Poland,Gulf of Gdansk,Molluscs,Bay mussel ,Mytilus_trossulus,Primary consumer,Planktivore,marine,muscle,mean,10,ng g,0.8,FALSE,10,10,10,,Staniszewska et al (2017),
31,Poland,Gulf of Gdansk,Molluscs,Bay mussel ,Mytilus_trossulus,Primary consumer,Planktivore,marine,muscle,min,1,ng g,0.8,FALSE,1,1,1,,Staniszewska et al (2017),
31,Poland,Gulf of Gdansk,Molluscs,Bay mussel ,Mytilus_trossulus,Primary consumer,Planktivore,marine,muscle,max,15,ng g,0.8,FALSE,15,15,15,,Staniszewska et al (2017),
32,Portugal,Minho River,Molluscs,Asian Clam,Corbicula_fluminea,Primary consumer,Planktivore,marine,muscle,min,3.3,ng g,3.3,TRUE,0,1.65,2.333452378,,Salgueiro-Gonzalez et al (2015),https://www.sciencedirect.com/science/article/pii/S0048969715301066?via%3Dihub
32,Portugal,Minho River,Molluscs,Asian Clam,Corbicula_fluminea,Primary consumer,Planktivore,marine,muscle,max,412,ng g,3.3,FALSE,412,412,412,,Salgueiro-Gonzalez et al (2015),
33,Hong Kong,YCT,Fish,Chinese damsel,Neopomacentrus_bankieri,Secondary consumer,Omnivore,marine,muscle,mean,96.6,ng g,2,FALSE,96.6,96.6,96.6,2,Xu et al (2016),https://www.sciencedirect.com/science/article/pii/S0269749116303554
33,Hong Kong,TPC,Fish,Chinese damsel,Neopomacentrus_bankieri,Secondary consumer,Omnivore,marine,muscle,mean,64.9,ng g,2,FALSE,64.9,64.9,64.9,2,Xu et al (2016),
33,Hong Kong,HHW,Fish,Chinese damsel,Neopomacentrus_bankieri,Secondary consumer,Omnivore,marine,muscle,mean,94.3,ng g,2,FALSE,94.3,94.3,94.3,2,Xu et al (2016),
33,Hong Kong,YCT,Fish,Chocolate hind,Cephalopholis_boenak,Secondary consumer,Carnivore,marine,muscle,mean,36,ng g,2,FALSE,36,36,36,2,Xu et al (2016),
33,Hong Kong,TPC,Fish,Chocolate hind,Cephalopholis_boenak,Secondary consumer,Carnivore,marine,muscle,mean,30.5,ng g,2,FALSE,30.5,30.5,30.5,2,Xu et al (2016),
33,Hong Kong,HHW,Fish,Chocolate hind,Cephalopholis_boenak,Secondary consumer,Carnivore,marine,muscle,mean,32.5,ng g,2,FALSE,32.5,32.5,32.5,2,Xu et al (2016),
33,Hong Kong,YCT,Molluscs,Green mussel,Perna_viridis,Primary consumer,Planktivore,marine,muscle,mean,203,ng g,2,FALSE,203,203,203,2,Xu et al (2016),
33,Hong Kong,TPC,Molluscs,Green mussel,Perna_viridis,Primary consumer,Planktivore,marine,muscle,mean,479,ng g,2,FALSE,479,479,479,2,Xu et al (2016),
33,Hong Kong,HHW,Molluscs,Green mussel,Perna_viridis,Primary consumer,Planktivore,marine,muscle,mean,610,ng g,2,FALSE,610,610,610,2,Xu et al (2016),
33,Hong Kong,MR,Molluscs,Green mussel,Perna_viridis,Primary consumer,Planktivore,marine,muscle,mean,546,ng g,2,FALSE,546,546,546,2,Xu et al (2016),
33,Hong Kong,MR,Fish,Brown goby,Bathygobius_fuscus,Secondary consumer,Omnivore,marine,muscle,mean,280,ng g,2,FALSE,280,280,280,2,Xu et al (2016),
34,Spain,Galician coast,Molluscs,Mediterranean mussel,Mytilus_galloprovincialis,Primary consumer,Planktivore,marine,muscle,min,3.3,ng g,3.3,TRUE,0,1.65,2.333452378,,Salgueiro-Gonzalez et al (2012),https://www.sciencedirect.com/science/article/pii/S0021967312017141
35,Japan,,Molluscs,,Semisulcospira_libertina,Primary consumer,Herbivore,freshwater,whole sample,mean,11,ng ml,2,FALSE,11,11,11,,Kang & Kondo (2006),https://link.springer.com/article/10.1007%2Fs00128-005-0896-4
35,Japan,,Molluscs,,Semisulcospira_libertina,Primary consumer,Herbivore,freshwater,whole sample,mean,3.1,ng ml,2,FALSE,3.1,3.1,3.1,,Kang & Kondo (2006),
35,Japan,,Molluscs,,Semisulcospira_libertina,Primary consumer,Herbivore,freshwater,whole sample,mean,4.7,ng ml,2,FALSE,4.7,4.7,4.7,,Kang & Kondo (2006),
35,Japan,,Molluscs,,Semisulcospira_libertina,Primary consumer,Herbivore,freshwater,whole sample,mean,2,ng ml,2,TRUE,0,1,1.414213562,,Kang & Kondo (2006),
36,Malaysia,,Molluscs,Green mussel,Perna_viridis,Primary consumer,Planktivore,marine,muscle,mean,0.56,ng g,2,TRUE,0,0.28,0.395979797,,Yap (2014),https://www.cabdirect.org/cabdirect/abstract/20143254833
36,Malaysia,,Molluscs,Green mussel,Perna_viridis,Primary consumer,Planktivore,marine,muscle,mean,0.51,ng g,2,TRUE,0,0.255,0.360624458,,Yap (2014),
36,Malaysia,,Molluscs,Green mussel,Perna_viridis,Primary consumer,Planktivore,marine,muscle,mean,4.2,ng g,2,FALSE,4.2,4.2,4.2,,Yap (2014),
37,Taiwan,,Fish,Mozambique tilapia ,Oreochromis_mossambicus,Secondary consumer,Omnivore,freshwater,muscle,mean,30.8,ng g,0.99,FALSE,30.8,30.8,30.8,6,Chen et al (2012),https://www.sciencedirect.com/science/article/pii/S0039914011010885
38,Spain,Basque Country,Fish,Thicklip grey mullet,Chelon_labrosus,Secondary consumer,Omnivore,marine,bile,mean,177.8,ng g,0.04,FALSE,177.8,177.8,177.8,60-100,Bizarro et al (2014),https://www.sciencedirect.com/science/article/pii/S014111361300189X
38,Spain,Basque Country,Fish,Thicklip grey mullet,Chelon_labrosus,Secondary consumer,Omnivore,marine,bile,mean,31.86,ng g,0.04,FALSE,31.86,31.86,31.86,60-100,Bizarro et al (2014),
38,Spain,Basque Country,Fish,Thicklip grey mullet,Chelon_labrosus,Secondary consumer,Omnivore,marine,bile,mean,86.7,ng g,0.04,FALSE,86.7,86.7,86.7,60-100,Bizarro et al (2014),
39,Taiwan,Dan-Shui River,Fish,Tilapia,Oreochromis_niloticus,Primary consumer,Omnivore,freshwater,muscle,mean,33.6,ng g,0.12,FALSE,33.6,33.6,33.6,114,Chen et al (2014),https://link.springer.com/article/10.1007/s11356-014-3062-x
39,Taiwan,Dan-Shui River,Fish,Tilapia,Oreochromis_niloticus,Primary consumer,Omnivore,freshwater,liver,mean,150,ng g,0.12,FALSE,150,150,150,114,Chen et al (2014),
39,Taiwan,Dan-Shui River,Fish,Tilapia,Oreochromis_niloticus,Primary consumer,Omnivore,freshwater,gonad,mean,328,ng g,0.12,FALSE,328,328,328,108,Chen et al (2014),
39,Taiwan,Dan-Shui River,Fish,Tilapia,Oreochromis_niloticus,Primary consumer,Omnivore,freshwater,eggs,mean,95.2,ng g,0.12,FALSE,95.2,95.2,95.2,17,Chen et al (2014),
40,France,Loire Estuary,Fish,European eel,Anguilla_anguilla,Secondary consumer,Carnivore,freshwater,bile,mean,3109.1,ng ml,0.25,FALSE,3109.1,3109.1,3109.1,10,Couderc et al (2015),https://www.sciencedirect.com/science/article/pii/S0048969714013758
40,France,Loire Estuary,Fish,European eel,Anguilla_anguilla,Secondary consumer,Carnivore,freshwater,bile,min,1715.5,ng ml,0.25,FALSE,1715.5,1715.5,1715.5,10,Couderc et al (2015),
40,France,Loire Estuary,Fish,European eel,Anguilla_anguilla,Secondary consumer,Carnivore,freshwater,bile,max,7012.4,ng ml,0.25,FALSE,7012.4,7012.4,7012.4,10,Couderc et al (2015),
40,France,Loire Estuary,Fish,European eel,Anguilla_anguilla,Secondary consumer,Carnivore,freshwater,bile,mean,412.7,ng ml,0.25,FALSE,412.7,412.7,412.7,10,Couderc et al (2015),
40,France,Loire Estuary,Fish,European eel,Anguilla_anguilla,Secondary consumer,Carnivore,freshwater,bile,min,15.5,ng ml,0.25,FALSE,15.5,15.5,15.5,11,Couderc et al (2015),
40,France,Loire Estuary,Fish,European eel,Anguilla_anguilla,Secondary consumer,Carnivore,freshwater,bile,max,2321.2,ng ml,0.25,FALSE,2321.2,2321.2,2321.2,12,Couderc et al (2015),
40,France,Loire Estuary,Fish,European eel,Anguilla_anguilla,Secondary consumer,Carnivore,freshwater,bile,mean,0.25,ng ml,0.25,TRUE,0,0.125,0.176776695,10,Couderc et al (2015),
40,France,Loire Estuary,Fish,European eel,Anguilla_anguilla,Secondary consumer,Carnivore,marine,bile,mean,36.8,ng ml,0.25,FALSE,36.8,36.8,36.8,15,Couderc et al (2015),
41,France,Loire Estuary,Fish,European eel,Anguilla_anguilla,Secondary consumer,Carnivore,marine,bile,min,18.6,ng ml,0.25,FALSE,18.6,18.6,18.6,15,Couderc et al (2015),
42,France,Loire Estuary,Fish,European eel,Anguilla_anguilla,Secondary consumer,Carnivore,marine,bile,max,125.9,ng ml,0.25,FALSE,125.9,125.9,125.9,15,Couderc et al (2015),
43,UK,Effluent-exposed,Fish,Roach,Rutilus_rutilus,Secondary consumer,Omnivore,freshwater,bile,mean,763,ng ml,0.1,FALSE,763,763,763,1,Fenlon et al (2010),https://www.sciencedirect.com/science/article/pii/S0021967309015933
43,UK,Effluent-exposed,Fish,Roach,Rutilus_rutilus,Secondary consumer,Omnivore,freshwater,bile,mean,1551,ng ml,0.1,FALSE,1551,1551,1551,1,Fenlon et al (2010),
43,UK,Effluent-exposed,Fish,Roach,Rutilus_rutilus,Secondary consumer,Omnivore,freshwater,bile,mean,1141,ng ml,0.1,FALSE,1141,1141,1141,1,Fenlon et al (2010),
43,UK,Effluent-exposed,Fish,Roach,Rutilus_rutilus,Secondary consumer,Omnivore,freshwater,bile,mean,1951,ng ml,0.1,FALSE,1951,1951,1951,1,Fenlon et al (2010),
43,UK,River Thames,Fish,Roach,Rutilus_rutilus,Secondary consumer,Omnivore,freshwater,bile,mean,0.1,ng ml,0.1,TRUE,0,0.05,0.070710678,1,Fenlon et al (2010),
43,UK,River Thames,Fish,Roach,Rutilus_rutilus,Secondary consumer,Omnivore,freshwater,bile,mean,2.2,ng ml,0.1,FALSE,2.2,2.2,2.2,1,Fenlon et al (2010),
43,UK,River Thames,Fish,Roach,Rutilus_rutilus,Secondary consumer,Omnivore,freshwater,bile,mean,18.2,ng ml,0.1,FALSE,18.2,18.2,18.2,1,Fenlon et al (2010),
43,UK,River Thames,Fish,Roach,Rutilus_rutilus,Secondary consumer,Omnivore,freshwater,bile,mean,10.6,ng ml,0.1,FALSE,10.6,10.6,10.6,1,Fenlon et al (2010),
43,UK,River Thames,Fish,Roach,Rutilus_rutilus,Secondary consumer,Omnivore,freshwater,bile,mean,68,ng ml,0.1,FALSE,68,68,68,1,Fenlon et al (2010),
44,Netherland,Lake Bergumermeer,Fish,common bream,Abramis_brama,Secondary consumer,Omnivore,freshwater,bile,mean,32.4,ng ml,0.3,FALSE,32.4,32.4,32.4,,Houtman et al (2004),https://pubs.acs.org/doi/abs/10.1021/es049750p
44,Netherland,Lake Bergumermeer,Fish,common bream,Abramis_brama,Secondary consumer,Omnivore,freshwater,bile,mean,1980.3,ng ml,0.3,FALSE,1980.3,1980.3,1980.3,,Houtman et al (2004),
44,Netherland,Lake Bergumermeer,Fish,common bream,Abramis_brama,Secondary consumer,Omnivore,marine,bile,mean,3082.2,ng ml,0.3,FALSE,3082.2,3082.2,3082.2,,Houtman et al (2004),
45,Spain,Llobregat river,Fish,barbus,Barbus_graellsii,Secondary consumer,Omnivore,freshwater,whole body,mean,0.04,ng g,0.04,TRUE,0,0.02,0.028284271,3,Jakimska et al (2013),https://www.sciencedirect.com/science/article/pii/S0021967313010947
45,Spain,Llobregat river,Fish,Common carp,Cyprinus_carpio,Secondary consumer,Omnivore,freshwater,whole body,min,0.03,ng g,0.03,TRUE,0,0.015,0.021213203,3,Jakimska et al (2013),
45,Spain,Llobregat river,Fish,Common carp,Cyprinus_carpio,Secondary consumer,Omnivore,freshwater,whole body,max,223.91,ng g,0.03,FALSE,223.91,223.91,223.91,3,Jakimska et al (2013),
45,Spain,Llobregat river,Fish,pumpkinseeds,Lepomis_gibbosus,Secondary consumer,Carnivore,freshwater,whole body,mean,0.03,ng g,0.03,TRUE,0,0.015,0.021213203,3,Jakimska et al (2013),
45,Spain,Guadalquivir river,Fish,Andalusian barbel ,Luciobarbus_sclateri,Secondary consumer,Omnivore,freshwater,whole body,min,0.03,ng g,0.03,TRUE,0,0.015,0.021213203,3,Jakimska et al (2013),
45,Spain,Guadalquivir river,Fish,Andalusian barbel ,Luciobarbus_sclateri,Secondary consumer,Omnivore,freshwater,whole body,max,59.09,ng g,0.03,FALSE,59.09,59.09,59.09,3,Jakimska et al (2013),
46,Japan,Nagasaki University,Fish,Spotted halibut,Varaspar_variegates,Secondary consumer,Carnivore,marine,whole body,mean,9340,ng g,10,FALSE,9340,9340,9340,,Lee et al (2004),https://www.jstage.jst.go.jp/article/fishsci1994/70/1/70_1_192/_article/-char/ja/
46,Japan,Nagasaki University,Fish,Spotted halibut,Varaspar_variegates,Secondary consumer,Carnivore,marine,whole body,mean,2300,ng g,10,FALSE,2300,2300,2300,,Lee et al (2004),
46,Japan,Nagasaki University,Fish,Spotted halibut,Varaspar_variegates,Secondary consumer,Carnivore,marine,whole body,mean,10,ng g,10,TRUE,0,5,7.071067812,,Lee et al (2004),
47,Korea,National Institute of Environmental Research,Fish,Japanese halibut,Paralichthys_olivaceus,Secondary consumer,Carnivore,marine,muscle,mean,31.18,ng g,0.1,FALSE,31.18,31.18,31.18,5,Lee et al (2010),https://link.springer.com/article/10.1007/BF03217487
47,Korea,National Institute of Environmental Research,Fish,Japanese halibut,Paralichthys_olivaceus,Secondary consumer,Carnivore,marine,muscle,mean,69.94,ng g,0.1,FALSE,69.94,69.94,69.94,7,Lee et al (2010),
48,Taiwan,Taiwanese rivers,Fish,Nile tilapia,Oreochromis_niloticus,Primary consumer,Omnivore,freshwater,muscle,mean,1.2,ng g,0.314,FALSE,1.2,1.2,1.2,21,Lee et al (2015),https://www.sciencedirect.com/science/article/pii/S0048969714013643
48,Taiwan,Taiwanese rivers,Fish,Nile tilapia,Oreochromis_niloticus,Primary consumer,Omnivore,freshwater,muscle,min,0.314,ng g,0.314,TRUE,0,0.157,0.222031529,21,Lee et al (2015),
48,Taiwan,Taiwanese rivers,Fish,Nile tilapia,Oreochromis_niloticus,Primary consumer,Omnivore,freshwater,muscle,max,8.3,ng g,0.314,FALSE,8.3,8.3,8.3,21,Lee et al (2015),
48,Taiwan,Taiwanese rivers,Fish,Springer,Elops_machnata,Secondary consumer,Carnivore,marine,muscle,min,0.314,ng g,0.314,TRUE,0,0.157,0.222031529,2,Lee et al (2015),
48,Taiwan,Taiwanese rivers,Fish,Springer,Elops_machnata,Secondary consumer,Carnivore,marine,muscle,max,1.39,ng g,0.314,FALSE,1.39,1.39,1.39,2,Lee et al (2015),
48,Taiwan,Taiwanese rivers,Fish,Black mullet,Mugil_cephalus,Primary consumer,Detritivore,freshwater,muscle,min,0.314,ng g,0.314,TRUE,0,0.157,0.222031529,3,Lee et al (2015),
48,Taiwan,Taiwanese rivers,Fish,Black mullet,Mugil_cephalus,Primary consumer,Detritivore,freshwater,muscle,max,0.53,ng g,0.314,FALSE,0.53,0.53,0.53,3,Lee et al (2015),
48,Taiwan,Taiwanese rivers,Fish,Oxeye,Megalops_cyprinoides,Secondary consumer,Carnivore,freshwater,muscle,mean,1.7,ng g,0.314,FALSE,1.7,1.7,1.7,4,Lee et al (2015),
48,Taiwan,Taiwanese rivers,Fish,Oxeye,Megalops_cyprinoides,Secondary consumer,Carnivore,freshwater,muscle,min,0.314,ng g,0.314,TRUE,0,0.157,0.222031529,4,Lee et al (2015),
48,Taiwan,Taiwanese rivers,Fish,Oxeye,Megalops_cyprinoides,Secondary consumer,Carnivore,freshwater,muscle,max,2.69,ng g,0.314,FALSE,2.69,2.69,2.69,4,Lee et al (2015),
48,Taiwan,Taiwanese rivers,Fish,Grass carp,Ctenopharyngodon_idella,Primary consumer,Herbivore,freshwater,muscle,mean,0.314,ng g,0.314,TRUE,0,0.157,0.222031529,1,Lee et al (2015),
48,Taiwan,Taiwanese rivers,Fish,Taiwan torrent carp,Acrossocheilus_paradoxus,Secondary consumer,Carnivore,freshwater,muscle,mean,0.314,ng g,0.314,TRUE,0,0.157,0.222031529,3,Lee et al (2015),
48,Taiwan,Taiwanese rivers,Fish,Minnow,Zacco_platypus,Secondary consumer,Carnivore,freshwater,muscle,mean,0.314,ng g,0.314,TRUE,0,0.157,0.222031529,1,Lee et al (2015),
48,Taiwan,Taiwanese rivers,Fish,Holland's crap,Spinibarbus_hollandi,Secondary consumer,Carnivore,freshwater,muscle,mean,2.33,ng g,0.314,FALSE,2.33,2.33,2.33,1,Lee et al (2015),
48,Taiwan,Taiwanese rivers,Fish,Common carp,Cyprinus_carpio,Secondary consumer,Omnivore,freshwater,muscle,min,0.314,ng g,0.314,TRUE,0,0.157,0.222031529,2,Lee et al (2015),
48,Taiwan,Taiwanese rivers,Fish,Common carp,Cyprinus_carpio,Secondary consumer,Omnivore,freshwater,muscle,max,1.48,ng g,0.314,FALSE,1.48,1.48,1.48,2,Lee et al (2015),
48,Taiwan,Taiwanese rivers,Fish,Spotted catfish,Arius_maculatus,Secondary consumer,Detritivore,freshwater,muscle,min,0.314,ng g,0.314,TRUE,0,0.157,0.222031529,4,Lee et al (2015),
48,Taiwan,Taiwanese rivers,Fish,Spotted catfish,Arius_maculatus,Secondary consumer,Detritivore,freshwater,muscle,max,25.2,ng g,0.314,FALSE,25.2,25.2,25.2,4,Lee et al (2015),
48,Taiwan,Taiwanese rivers,Fish,Milkfish,Chanos_chanos,Primary consumer,Omnivore,marine,muscle,mean,0.68,ng g,0.314,FALSE,0.68,0.68,0.68,1,Lee et al (2015),
48,Taiwan,Taiwanese rivers,Fish,Striped snakehead,Channa_striata,Secondary consumer,Carnivore,freshwater,muscle,mean,1.95,ng g,0.314,FALSE,1.95,1.95,1.95,1,Lee et al (2015),
48,Taiwan,Taiwanese rivers,Fish,Taiwan shoveljaw carp,Varicorhinus_barbatulus,Primary consumer,Herbivore,freshwater,muscle,mean,0.314,ng g,0.314,TRUE,0,0.157,0.222031529,1,Lee et al (2015),
48,Taiwan,Taiwanese market,Fish,Japanese seabass,Lateolabrax_japonicus,Secondary consumer,Carnivore,marine,muscle,mean,2.17,ng g,0.314,FALSE,2.17,2.17,2.17,,Lee et al (2015),
48,Taiwan,Taiwanese market,Fish,Japanese seabass,Lateolabrax_japonicus,Secondary consumer,Carnivore,marine,muscle,min,0.37,ng g,0.314,FALSE,0.37,0.37,0.37,,Lee et al (2015),
48,Taiwan,Taiwanese market,Fish,Japanese seabass,Lateolabrax_japonicus,Secondary consumer,Carnivore,marine,muscle,max,6.85,ng g,0.314,FALSE,6.85,6.85,6.85,,Lee et al (2015),
48,Taiwan,Taiwanese market,Fish,Red seabream,Pagrus_major,Secondary consumer,Carnivore,marine,muscle,mean,0.71,ng g,0.314,FALSE,0.71,0.71,0.71,,Lee et al (2015),
48,Taiwan,Taiwanese market,Fish,Red seabream,Pagrus_major,Secondary consumer,Carnivore,marine,muscle,min,0.48,ng g,0.314,FALSE,0.48,0.48,0.48,,Lee et al (2015),
48,Taiwan,Taiwanese market,Fish,Red seabream,Pagrus_major,Secondary consumer,Carnivore,marine,muscle,max,1.22,ng g,0.314,FALSE,1.22,1.22,1.22,,Lee et al (2015),
48,Taiwan,Taiwanese market,Fish,Redbelly tilapia,Tilapia_zillii,Primary consumer,Herbivore,freshwater,muscle,mean,0.52,ng g,0.314,FALSE,0.52,0.52,0.52,,Lee et al (2015),
48,Taiwan,Taiwanese market,Fish,Redbelly tilapia,Tilapia_zillii,Primary consumer,Herbivore,freshwater,muscle,min,0.35,ng g,0.314,FALSE,0.35,0.35,0.35,,Lee et al (2015),
48,Taiwan,Taiwanese market,Fish,Redbelly tilapia,Tilapia_zillii,Primary consumer,Herbivore,freshwater,muscle,max,0.75,ng g,0.314,FALSE,0.75,0.75,0.75,,Lee et al (2015),
48,Taiwan,Taiwanese market,Fish,Milkfish,Chanos_chanos,Primary consumer,Omnivore,freshwater,muscle,mean,1.23,ng g,0.314,FALSE,1.23,1.23,1.23,,Lee et al (2015),
48,Taiwan,Taiwanese market,Fish,Milkfish,Chanos_chanos,Primary consumer,Omnivore,freshwater,muscle,min,1.12,ng g,0.314,FALSE,1.12,1.12,1.12,,Lee et al (2015),
48,Taiwan,Taiwanese market,Fish,Milkfish,Chanos_chanos,Primary consumer,Omnivore,freshwater,muscle,max,1.36,ng g,0.314,FALSE,1.36,1.36,1.36,,Lee et al (2015),
48,Taiwan,Taiwanese ocean,Fish,Pacific rudderfish,Psenopsis_anomala,Secondary consumer,Omnivore,marine,muscle,mean,1.39,ng g,0.314,FALSE,1.39,1.39,1.39,,Lee et al (2015),
48,Taiwan,Taiwanese ocean,Fish,Pacific rudderfish,Psenopsis_anomala,Secondary consumer,Omnivore,marine,muscle,min,1.39,ng g,0.314,FALSE,1.39,1.39,1.39,,Lee et al (2015),
48,Taiwan,Taiwanese ocean,Fish,Pacific rudderfish,Psenopsis_anomala,Secondary consumer,Omnivore,marine,muscle,max,1.68,ng g,0.314,FALSE,1.68,1.68,1.68,,Lee et al (2015),
48,Taiwan,Taiwanese ocean,Fish,Largehead hairtail,Trichiurus_lepturus,Teritiary consumer,Carnivore,marine,muscle,mean,0.9,ng g,0.314,FALSE,0.9,0.9,0.9,,Lee et al (2015),
48,Taiwan,Taiwanese ocean,Fish,Largehead hairtail,Trichiurus_lepturus,Teritiary consumer,Carnivore,marine,muscle,min,0.9,ng g,0.314,FALSE,0.9,0.9,0.9,,Lee et al (2015),
48,Taiwan,Taiwanese ocean,Fish,Largehead hairtail,Trichiurus_lepturus,Teritiary consumer,Carnivore,marine,muscle,max,1.01,ng g,0.314,FALSE,1.01,1.01,1.01,,Lee et al (2015),
49,Switzerland,Lake Thun,Fish,Whitefish,Coregonus_lavaretus,Secondary consumer,Carnivore,freshwater,muscle,mean,0,ng g,,FALSE,0,0,0,,Liedtke et al (2009),https://www.sciencedirect.com/science/article/pii/S0166445X09001453
50,Italy,Coast of Tuscany,Reptiles,Loggerhead turtle,Caretta_caretta,Primary consumer,Herbivore,marine,liver,mean,0.36,ng g,0.5,FALSE,0.36,0.36,0.36,9,Guerranti et al (2014),https://www.sciencedirect.com/science/article/pii/S0141113614000208
50,Italy,Coast of Tuscany,Reptiles,Loggerhead turtle,Caretta_caretta,Primary consumer,Herbivore,marine,liver,min,0.58,ng g,0.5,FALSE,0.58,0.58,0.58,9,Guerranti et al (2014),
50,Italy,Coast of Tuscany,Reptiles,Loggerhead turtle,Caretta_caretta,Primary consumer,Herbivore,marine,liver,max,0.93,ng g,0.5,FALSE,0.93,0.93,0.93,9,Guerranti et al (2014),
51,Japan,Tama River,Plankton,,,Primary producer,Autotroph,freshwater,whole sample,mean,5.73,ng g,0.1,FALSE,5.73,5.73,5.73,8,Takahashi et al (2003),https://iwaponline.com/wst/article/47/9/71/10608/Evaluating-bioaccumulation-of-suspected-endocrine
51,Japan,Tama River,Plankton,,,Primary producer,Autotroph,freshwater,whole sample,min,2,ng g,0.1,FALSE,2,2,2,8,Takahashi et al (2003),
51,Japan,Tama River,Plankton,,,Primary producer,Autotroph,freshwater,whole sample,max,13,ng g,0.1,FALSE,13,13,13,8,Takahashi et al (2003),
51,Japan,Tama River,Crustaceans,,,Primary consumer,Detritivore,freshwater,whole sample,mean,3.7,ng g,0.1,FALSE,3.7,3.7,3.7,8,Takahashi et al (2003),
51,Japan,Tama River,Crustaceans,,,Primary consumer,Detritivore,freshwater,whole sample,min,0.3,ng g,0.1,FALSE,0.3,0.3,0.3,8,Takahashi et al (2003),
51,Japan,Tama River,Crustaceans,,,Primary consumer,Detritivore,freshwater,whole sample,max,12,ng g,0.1,FALSE,12,12,12,8,Takahashi et al (2003),
52,Japan,,Molluscs,River snail,,Primary consumer,Herbivore,freshwater,whole sample,mean,1,ng g,1,TRUE,0,0.5,0.707106781,,Tsuda et al (2000),https://www.sciencedirect.com/science/article/pii/S0378434700003224
52,Japan,,Molluscs,Melanian Snail,,Primary consumer,Herbivore,freshwater,whole sample,mean,1,ng g,1,TRUE,0,0.5,0.707106781,,Tsuda et al (2000),
52,Japan,,Molluscs,Corbicula,,Primary consumer,Planktivore,freshwater,whole sample,mean,1,ng g,1,TRUE,0,0.5,0.707106781,,Tsuda et al (2000),
52,Japan,,Fish,Japanese smelt,Hypomesus_japonicus,Secondary consumer,Carnivore,freshwater,whole body,min,1,ng g,1,TRUE,0,0.5,0.707106781,,Tsuda et al (2000),
52,Japan,,Fish,Japanese smelt,Hypomesus_japonicus,Secondary consumer,Carnivore,freshwater,whole body,max,8,ng g,1,FALSE,8,8,8,,Tsuda et al (2000),
52,Japan,,Molluscs,Oyster,,Primary consumer,Planktivore,marine,whole sample,mean,1,ng g,1,TRUE,0,0.5,0.707106781,,Tsuda et al (2000),
52,Japan,,Fish,Cod,,Teritiary consumer,Carnivore,marine,muscle,mean,1,ng g,1,TRUE,0,0.5,0.707106781,,Tsuda et al (2000),
53,Japan,Osaka Bay,Other invertebrates,Polychaete,Paraprionospio,Primary consumer,Detritivore,marine,whole sample,min,22.5,ng g,0.4,FALSE,22.5,22.5,22.5,2,Nurulnadia et al (2014),https://link.springer.com/article/10.1007/s10661-013-3466-y
53,Japan,Osaka Bay,Other invertebrates,Polychaete,Paraprionospio,Primary consumer,Detritivore,marine,whole sample,max,39.6,ng g,0.4,FALSE,39.6,39.6,39.6,2,Nurulnadia et al (2014),
54,Spain,Segre River,Molluscs,,Ancylus_fluviatilis,Primary consumer,Herbivore,freshwater,whole sample,min,0.32,ng g,0.4,FALSE,0.32,0.32,0.32,6,Nurulnadia et al (2014),
